model,distractor_mix,method,n,success,steps,wrong_tool_count,premature_action_count,avg_tools_per_step,gold_exposure_rate,no_visible_rate,risky_visible_count,unauthorized_risky_visible_count,input_tokens,output_tokens,total_tokens
us.amazon.nova-2-pro-preview-20251202-v1:0,semantic,keyword_top_10,90,0.011111111111111112,5.988888888888889,4.377777777777778,0.0,10.0,0.9666666666666667,0.0,11.988888888888889,9.588888888888889,5469.366666666667,184.5,5653.866666666667
us.amazon.nova-2-pro-preview-20251202-v1:0,semantic,keyword_top_5,90,0.1,5.766666666666667,3.2666666666666666,1.2,5.0,0.7481481481481481,0.0,8.166666666666666,6.788888888888889,3072.711111111111,158.76666666666668,3231.4777777777776
us.amazon.nova-2-pro-preview-20251202-v1:0,semantic,state_aware,90,0.13333333333333333,5.644444444444445,3.977777777777778,0.0,45.24999999999999,1.0,0.0,0.8,0.0,22584.31111111111,167.07777777777778,22751.38888888889
us.amazon.nova-premier-v1:0,cross_domain,all_tools,90,0.25555555555555554,4.788888888888889,2.411111111111111,0.0,125.0,1.0,0.0,33.522222222222226,28.855555555555554,45780.57777777778,123.0111111111111,45903.58888888889
us.amazon.nova-premier-v1:0,cross_domain,cmtf,90,0.8,3.7555555555555555,0.9555555555555556,0.0,1.0,1.0,0.0,0.4,0.0,885.9,163.5222222222222,1049.4222222222222
us.amazon.nova-premier-v1:0,cross_domain,full_causal_path,90,0.0,5.955555555555556,4.5777777777777775,0.0,3.498148148148148,1.0,0.0,0.5777777777777777,0.0,2586.5555555555557,215.61111111111111,2802.1666666666665
us.amazon.nova-premier-v1:0,cross_domain,keyword_top_10,90,0.13333333333333333,5.144444444444445,3.011111111111111,0.0,10.0,0.8446296296296296,0.0,11.833333333333334,9.6,5166.888888888889,123.08888888888889,5289.977777777778
us.amazon.nova-premier-v1:0,cross_domain,keyword_top_5,90,0.16666666666666666,5.644444444444445,3.911111111111111,0.0,5.0,0.7035185185185185,0.0,7.844444444444444,6.022222222222222,3280.722222222222,192.4777777777778,3473.2
us.amazon.nova-premier-v1:0,cross_domain,state_aware,90,0.0,6.0,4.5777777777777775,0.0,3.55,1.0,0.0,0.5111111111111111,0.0,2625.288888888889,194.7,2819.988888888889
us.amazon.nova-premier-v1:0,mixed,all_tools,90,0.26666666666666666,4.777777777777778,2.2777777777777777,0.022222222222222223,125.0,1.0,0.0,188.22222222222223,166.7111111111111,52881.88888888889,131.88888888888889,53013.77777777778
us.amazon.nova-premier-v1:0,mixed,cmtf,90,0.8,3.7,0.9,0.0,1.0,1.0,0.0,0.4,0.0,872.6888888888889,142.94444444444446,1015.6333333333333
us.amazon.nova-premier-v1:0,mixed,full_causal_path,90,0.011111111111111112,5.955555555555556,4.511111111111111,0.0,24.871296296296293,1.0,0.0,37.266666666666666,33.577777777777776,14517.6,161.84444444444443,14679.444444444445
us.amazon.nova-premier-v1:0,mixed,keyword_top_10,90,0.15555555555555556,5.488888888888889,3.8777777777777778,0.0,10.0,0.5025925925925926,0.0,15.21111111111111,13.455555555555556,5778.655555555555,152.53333333333333,5931.188888888889
us.amazon.nova-premier-v1:0,mixed,keyword_top_5,90,0.03333333333333333,5.9222222222222225,4.488888888888889,0.13333333333333333,5.0,0.4537037037037037,0.0,8.644444444444444,7.2,3531.222222222222,176.77777777777777,3708.0
us.amazon.nova-premier-v1:0,mixed,state_aware,90,0.0,6.0,4.677777777777778,0.0,23.866666666666667,1.0,0.0,36.044444444444444,34.0,13939.422222222222,160.25555555555556,14099.677777777777
us.amazon.nova-premier-v1:0,near_duplicate,all_tools,90,0.2,5.055555555555555,3.088888888888889,0.0,125.0,1.0,0.0,35.388888888888886,31.88888888888889,57336.944444444445,129.35555555555555,57466.3
us.amazon.nova-premier-v1:0,near_duplicate,cmtf,90,0.8,3.7444444444444445,0.9444444444444444,0.0,1.0,1.0,0.0,0.4,0.0,882.8,148.9111111111111,1031.7111111111112
us.amazon.nova-premier-v1:0,near_duplicate,full_causal_path,90,0.0,6.0,4.6,0.0,45.14259259259259,1.0,0.0,0.5444444444444444,0.0,26251.38888888889,161.57777777777778,26412.966666666667
us.amazon.nova-premier-v1:0,near_duplicate,keyword_top_10,90,0.13333333333333333,5.444444444444445,3.3222222222222224,0.5555555555555556,10.0,0.42925925925925923,0.0,6.377777777777778,5.477777777777778,5772.066666666667,172.32222222222222,5944.388888888889
us.amazon.nova-premier-v1:0,near_duplicate,keyword_top_5,90,0.15555555555555556,5.733333333333333,3.933333333333333,0.34444444444444444,5.0,0.355,0.0,5.466666666666667,4.4,3434.9555555555557,229.2888888888889,3664.2444444444445
us.amazon.nova-premier-v1:0,near_duplicate,state_aware,90,0.0,6.0,4.644444444444445,0.0,45.12037037037037,1.0,0.0,0.4111111111111111,0.0,26237.555555555555,163.62222222222223,26401.17777777778
us.amazon.nova-premier-v1:0,premature,all_tools,90,0.28888888888888886,4.611111111111111,2.411111111111111,0.022222222222222223,125.0,1.0,0.0,480.72222222222223,435.8333333333333,48927.25555555556,112.96666666666667,49040.22222222222
us.amazon.nova-premier-v1:0,premature,cmtf,90,0.7888888888888889,3.433333333333333,0.7777777777777778,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.4,0.0,807.6222222222223,154.75555555555556,962.3777777777777
us.amazon.nova-premier-v1:0,premature,full_causal_path,90,0.022222222222222223,5.855555555555555,4.444444444444445,0.0,5.295555555555556,1.0,0.0,8.055555555555555,0.0,3164.4222222222224,217.44444444444446,3381.866666666667
us.amazon.nova-premier-v1:0,premature,keyword_top_10,90,0.18888888888888888,5.322222222222222,3.4555555555555557,0.011111111111111112,10.0,0.6598148148148149,0.0,34.25555555555555,28.4,5454.822222222222,132.23333333333332,5587.055555555556
us.amazon.nova-premier-v1:0,premature,keyword_top_5,90,0.1111111111111111,5.811111111111111,4.2,0.0,5.0,0.7248148148148148,0.0,10.511111111111111,8.5,3366.211111111111,203.5,3569.711111111111
us.amazon.nova-premier-v1:0,premature,state_aware,90,0.044444444444444446,5.733333333333333,4.277777777777778,0.0,7.3405555555555555,1.0,0.0,14.0,0.0,3646.0444444444443,204.93333333333334,3850.9777777777776
us.amazon.nova-premier-v1:0,risky,all_tools,90,0.3,4.5777777777777775,2.1333333333333333,0.05555555555555555,125.0,1.0,0.0,491.18888888888887,436.6222222222222,49367.02222222222,110.73333333333333,49477.75555555556
us.amazon.nova-premier-v1:0,risky,cmtf,90,0.7777777777777778,3.7888888888888888,1.011111111111111,0.0,1.0,1.0,0.0,0.4,0.0,894.5222222222222,168.2111111111111,1062.7333333333333
us.amazon.nova-premier-v1:0,risky,full_causal_path,90,0.03333333333333333,5.933333333333334,4.388888888888889,0.0,30.319814814814816,1.0,0.0,151.32222222222222,144.12222222222223,15819.866666666667,186.51111111111112,16006.377777777778
us.amazon.nova-premier-v1:0,risky,keyword_top_10,90,0.06666666666666667,5.355555555555555,3.2111111111111112,0.0,10.0,0.8307407407407408,0.0,13.777777777777779,10.4,5387.333333333333,132.23333333333332,5519.566666666667
us.amazon.nova-premier-v1:0,risky,keyword_top_5,90,0.07777777777777778,5.877777777777778,4.333333333333333,0.0,5.0,0.7181481481481482,0.0,8.155555555555555,6.044444444444444,3416.777777777778,200.63333333333333,3617.411111111111
us.amazon.nova-premier-v1:0,risky,state_aware,90,0.011111111111111112,5.822222222222222,4.2555555555555555,0.0,27.58648148148148,1.0,0.0,120.77777777777777,105.95555555555555,13081.8,188.12222222222223,13269.922222222222
us.amazon.nova-premier-v1:0,schema_compatible,all_tools,90,0.28888888888888886,5.011111111111111,2.811111111111111,0.011111111111111112,125.0,1.0,0.0,35.077777777777776,30.72222222222222,65876.3,134.82222222222222,66011.12222222223
us.amazon.nova-premier-v1:0,schema_compatible,cmtf,90,0.7888888888888889,3.7666666666666666,0.9888888888888889,0.0,1.0,1.0,0.0,0.4,0.0,886.9888888888889,164.87777777777777,1051.8666666666666
us.amazon.nova-premier-v1:0,schema_compatible,full_causal_path,90,0.0,6.0,4.566666666666666,0.0,3.5166666666666666,1.0,0.0,0.6111111111111112,0.0,2608.788888888889,226.42222222222222,2835.211111111111
us.amazon.nova-premier-v1:0,schema_compatible,keyword_top_10,90,0.12222222222222222,5.033333333333333,2.8444444444444446,0.0,10.0,0.8135185185185185,0.0,9.9,8.0,5296.811111111111,127.12222222222222,5423.933333333333
us.amazon.nova-premier-v1:0,schema_compatible,keyword_top_5,90,0.1,5.777777777777778,4.066666666666666,0.0,5.0,0.6233333333333333,0.0,6.788888888888889,4.833333333333333,3447.7555555555555,177.3,3625.0555555555557
us.amazon.nova-premier-v1:0,schema_compatible,state_aware,90,0.0,5.933333333333334,4.6,0.0,3.442592592592592,0.9888888888888889,0.011111111111111112,0.4222222222222222,0.0,2557.711111111111,211.8111111111111,2769.5222222222224
us.amazon.nova-premier-v1:0,semantic,all_tools,90,0.25555555555555554,4.9,2.7777777777777777,0.011111111111111112,125.0,1.0,0.0,34.3,29.866666666666667,55231.3,140.92222222222222,55372.22222222222
us.amazon.nova-premier-v1:0,semantic,cmtf,90,0.8,3.7555555555555555,0.9555555555555556,0.0,1.0,1.0,0.0,0.4,0.0,884.2666666666667,162.03333333333333,1046.3
us.amazon.nova-premier-v1:0,semantic,full_causal_path,90,0.0,6.0,4.588888888888889,0.0,45.14629629629629,1.0,0.0,0.5111111111111111,0.0,26253.6,151.0888888888889,26404.68888888889
us.amazon.nova-premier-v1:0,semantic,keyword_top_10,90,0.18888888888888888,5.477777777777778,3.411111111111111,0.0,10.0,0.8407407407407408,0.0,11.122222222222222,8.8,5524.3,161.4111111111111,5685.711111111111
us.amazon.nova-premier-v1:0,semantic,keyword_top_5,90,0.13333333333333333,5.7555555555555555,4.211111111111111,0.0,5.0,0.7607407407407407,0.0,8.033333333333333,6.033333333333333,3345.6444444444446,210.2111111111111,3555.8555555555554
us.amazon.nova-premier-v1:0,semantic,state_aware,90,0.0,6.0,4.533333333333333,0.0,45.18888888888888,1.0,0.0,0.5888888888888889,0.0,26278.8,151.23333333333332,26430.033333333333
us.anthropic.claude-haiku-4-5-20251001-v1:0,cross_domain,all_tools,90,0.3111111111111111,5.377777777777778,2.611111111111111,0.17777777777777778,125.0,1.0,0.0,37.644444444444446,32.74444444444445,53005.11111111111,490.0777777777778,53495.188888888886
us.anthropic.claude-haiku-4-5-20251001-v1:0,cross_domain,cmtf,90,1.0,3.533333333333333,0.13333333333333333,0.0,1.0,1.0,0.0,0.6,0.0,723.9555555555555,202.8,926.7555555555556
us.anthropic.claude-haiku-4-5-20251001-v1:0,cross_domain,full_causal_path,90,0.4,4.9,2.4444444444444446,0.0,3.684444444444445,1.0,0.0,1.1888888888888889,0.0,2003.2111111111112,230.48888888888888,2233.7
us.anthropic.claude-haiku-4-5-20251001-v1:0,cross_domain,keyword_top_10,90,0.37777777777777777,5.022222222222222,2.8444444444444446,0.0,10.0,0.8172222222222222,0.0,11.466666666666667,9.633333333333333,4769.8,233.42222222222222,5003.222222222223
us.anthropic.claude-haiku-4-5-20251001-v1:0,cross_domain,keyword_top_5,90,0.4,4.855555555555555,1.9444444444444444,1.1111111111111112,5.0,0.6092592592592593,0.0,6.666666666666667,6.066666666666666,2608.8444444444444,258.1222222222222,2866.9666666666667
us.anthropic.claude-haiku-4-5-20251001-v1:0,cross_domain,state_aware,90,0.4,4.966666666666667,2.466666666666667,0.0,3.7072222222222218,1.0,0.0,1.211111111111111,0.0,2041.2333333333333,246.5,2287.733333333333
us.anthropic.claude-haiku-4-5-20251001-v1:0,mixed,all_tools,90,0.35555555555555557,5.388888888888889,2.8444444444444446,0.022222222222222223,125.0,1.0,0.0,218.38888888888889,197.98888888888888,58147.055555555555,575.8222222222222,58722.87777777778
us.anthropic.claude-haiku-4-5-20251001-v1:0,mixed,cmtf,90,1.0,3.488888888888889,0.08888888888888889,0.0,1.0,1.0,0.0,0.6,0.0,715.1555555555556,187.27777777777777,902.4333333333333
us.anthropic.claude-haiku-4-5-20251001-v1:0,mixed,full_causal_path,90,0.2,5.433333333333334,3.4555555555555557,0.0,28.392037037037035,1.0,0.0,51.36666666666667,32.166666666666664,15015.9,307.1,15323.0
us.anthropic.claude-haiku-4-5-20251001-v1:0,mixed,keyword_top_10,90,0.2,5.433333333333334,2.6777777777777776,0.9777777777777777,10.0,0.5064814814814815,0.0,15.077777777777778,13.488888888888889,5363.555555555556,409.3333333333333,5772.888888888889
us.anthropic.claude-haiku-4-5-20251001-v1:0,mixed,keyword_top_5,90,0.26666666666666666,5.211111111111111,1.7222222222222223,1.6888888888888889,5.0,0.4222222222222222,0.0,7.4222222222222225,6.955555555555556,2868.3555555555554,326.22222222222223,3194.5777777777776
us.anthropic.claude-haiku-4-5-20251001-v1:0,mixed,state_aware,90,0.2,5.433333333333334,3.4555555555555557,0.0,28.4787037037037,1.0,0.0,53.044444444444444,34.0,15011.977777777778,323.5111111111111,15335.488888888889
us.anthropic.claude-haiku-4-5-20251001-v1:0,near_duplicate,all_tools,90,0.28888888888888886,5.4,3.1333333333333333,0.022222222222222223,125.0,1.0,0.0,37.8,35.46666666666667,62513.35555555556,419.1,62932.455555555556
us.anthropic.claude-haiku-4-5-20251001-v1:0,near_duplicate,cmtf,90,1.0,3.5444444444444443,0.14444444444444443,0.0,1.0,1.0,0.0,0.6,0.0,726.0555555555555,200.55555555555554,926.6111111111111
us.anthropic.claude-haiku-4-5-20251001-v1:0,near_duplicate,full_causal_path,90,0.2,5.4,3.6,0.0,45.099999999999994,1.0,0.0,0.9888888888888889,0.0,24574.144444444446,248.44444444444446,24822.588888888888
us.anthropic.claude-haiku-4-5-20251001-v1:0,near_duplicate,keyword_top_10,90,0.18888888888888888,5.5777777777777775,2.4444444444444446,1.6333333333333333,10.0,0.4574074074074074,0.0,6.6,5.722222222222222,5575.011111111111,405.14444444444445,5980.155555555555
us.anthropic.claude-haiku-4-5-20251001-v1:0,near_duplicate,keyword_top_5,90,0.2,5.433333333333334,2.2777777777777777,1.6333333333333333,5.0,0.32851851851851854,0.0,4.866666666666666,4.466666666666667,3023.3777777777777,415.9888888888889,3439.366666666667
us.anthropic.claude-haiku-4-5-20251001-v1:0,near_duplicate,state_aware,90,0.2,5.4222222222222225,3.611111111111111,0.0,45.09814814814815,1.0,0.0,0.9888888888888889,0.0,24583.255555555555,263.4222222222222,24846.67777777778
us.anthropic.claude-haiku-4-5-20251001-v1:0,premature,all_tools,90,0.24444444444444444,5.622222222222222,3.1444444444444444,0.06666666666666667,125.0,1.0,0.0,627.6777777777778,559.0666666666667,59576.6,576.8444444444444,60153.444444444445
us.anthropic.claude-haiku-4-5-20251001-v1:0,premature,cmtf,90,0.9333333333333333,3.2,0.13333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.5333333333333333,0.0,651.0222222222222,179.6888888888889,830.7111111111111
us.anthropic.claude-haiku-4-5-20251001-v1:0,premature,full_causal_path,90,0.3888888888888889,5.111111111111111,2.7333333333333334,0.0,26.844259259259257,1.0,0.0,123.58888888888889,0.0,12237.644444444444,333.2111111111111,12570.855555555556
us.anthropic.claude-haiku-4-5-20251001-v1:0,premature,keyword_top_10,90,0.4,4.888888888888889,1.988888888888889,1.1,10.0,0.6027777777777777,0.0,31.355555555555554,28.666666666666668,4689.7444444444445,288.18888888888887,4977.933333333333
us.anthropic.claude-haiku-4-5-20251001-v1:0,premature,keyword_top_5,90,0.4,4.877777777777778,1.9777777777777779,1.1,5.0,0.6185185185185185,0.0,9.122222222222222,8.477777777777778,2602.5777777777776,293.06666666666666,2895.6444444444446
us.anthropic.claude-haiku-4-5-20251001-v1:0,premature,state_aware,90,0.37777777777777777,5.044444444444444,2.6666666666666665,0.0,27.311851851851852,1.0,0.0,127.65555555555555,0.0,12550.266666666666,329.2,12879.466666666667
us.anthropic.claude-haiku-4-5-20251001-v1:0,risky,all_tools,90,0.2777777777777778,5.466666666666667,3.0,0.06666666666666667,125.0,1.0,0.0,615.1333333333333,560.5888888888888,57751.87777777778,486.3,58238.177777777775
us.anthropic.claude-haiku-4-5-20251001-v1:0,risky,cmtf,90,1.0,3.477777777777778,0.07777777777777778,0.0,1.0,1.0,0.0,0.6,0.0,712.9666666666667,181.87777777777777,894.8444444444444
us.anthropic.claude-haiku-4-5-20251001-v1:0,risky,full_causal_path,90,0.4,4.944444444444445,2.6,0.0,36.617777777777775,1.0,0.0,173.2888888888889,136.73333333333332,16094.788888888888,282.44444444444446,16377.233333333334
us.anthropic.claude-haiku-4-5-20251001-v1:0,risky,keyword_top_10,90,0.35555555555555557,5.155555555555556,3.0,0.0,10.0,0.8155555555555556,0.0,13.244444444444444,10.966666666666667,4897.333333333333,266.18888888888887,5163.522222222222
us.anthropic.claude-haiku-4-5-20251001-v1:0,risky,keyword_top_5,90,0.4,4.866666666666666,1.9777777777777779,1.0888888888888888,5.0,0.6092592592592593,0.0,6.666666666666667,6.066666666666666,2614.1444444444446,261.0111111111111,2875.1555555555556
us.anthropic.claude-haiku-4-5-20251001-v1:0,risky,state_aware,90,0.34444444444444444,5.166666666666667,2.888888888888889,0.0,37.839999999999996,1.0,0.0,197.5222222222222,142.0,18175.633333333335,320.27777777777777,18495.911111111112
us.anthropic.claude-haiku-4-5-20251001-v1:0,schema_compatible,all_tools,90,0.32222222222222224,5.344444444444444,2.6222222222222222,0.14444444444444443,125.0,1.0,0.0,37.41111111111111,33.21111111111111,69899.84444444445,410.6222222222222,70310.46666666666
us.anthropic.claude-haiku-4-5-20251001-v1:0,schema_compatible,cmtf,90,1.0,3.488888888888889,0.08888888888888889,0.0,1.0,1.0,0.0,0.6,0.0,715.1555555555556,191.7111111111111,906.8666666666667
us.anthropic.claude-haiku-4-5-20251001-v1:0,schema_compatible,full_causal_path,90,0.37777777777777777,4.955555555555556,2.522222222222222,0.0,20.587407407407404,1.0,0.0,1.211111111111111,0.0,12341.666666666666,283.74444444444447,12625.41111111111
us.anthropic.claude-haiku-4-5-20251001-v1:0,schema_compatible,keyword_top_10,90,0.37777777777777777,4.988888888888889,2.9,0.0,10.0,0.8755555555555555,0.0,9.766666666666667,8.166666666666666,4969.022222222222,253.07777777777778,5222.1
us.anthropic.claude-haiku-4-5-20251001-v1:0,schema_compatible,keyword_top_5,90,0.4,4.866666666666666,2.0555555555555554,1.0333333333333334,5.0,0.6370370370370371,0.0,5.488888888888889,4.888888888888889,2702.9333333333334,292.15555555555557,2995.088888888889
us.anthropic.claude-haiku-4-5-20251001-v1:0,schema_compatible,state_aware,90,0.4,4.9222222222222225,2.466666666666667,0.0,20.801296296296297,1.0,0.0,1.2222222222222223,0.0,12406.033333333333,275.1222222222222,12681.155555555555
us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic,all_tools,90,0.28888888888888886,5.355555555555555,2.6777777777777776,0.13333333333333333,125.0,1.0,0.0,37.48888888888889,34.144444444444446,59687.944444444445,524.9222222222222,60212.86666666667
us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic,cmtf,90,0.9888888888888889,3.533333333333333,0.14444444444444443,0.0,1.0,1.0,0.0,0.6,0.0,723.7333333333333,199.96666666666667,923.7
us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic,full_causal_path,90,0.3,5.333333333333333,2.8666666666666667,0.0,45.36037037037037,1.0,0.0,1.2222222222222223,0.0,23754.477777777778,333.76666666666665,24088.244444444445
us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic,keyword_top_10,90,0.36666666666666664,5.177777777777778,3.011111111111111,0.0,10.0,0.8253703703703703,0.0,10.644444444444444,8.844444444444445,4927.222222222223,247.62222222222223,5174.844444444445
us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic,keyword_top_5,90,0.4,4.833333333333333,1.9555555555555555,1.0777777777777777,5.0,0.6166666666666667,0.0,6.644444444444445,6.044444444444444,2596.9222222222224,274.2111111111111,2871.133333333333
us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic,state_aware,90,0.32222222222222224,5.266666666666667,2.8,0.0,45.318518518518516,1.0,0.0,1.1666666666666667,0.0,22855.7,315.8888888888889,23171.588888888888
us.anthropic.claude-opus-4-8,cross_domain,all_tools,90,0.8444444444444444,3.388888888888889,0.32222222222222224,0.0,111.11111111111111,0.9444444444444444,0.05555555555555555,23.72222222222222,19.988888888888887,43165.688888888886,145.75555555555556,43311.444444444445
us.anthropic.claude-opus-4-8,cross_domain,cmtf,90,1.0,3.4,0.0,0.0,1.0,1.0,0.0,0.6,0.0,972.0,135.8111111111111,1107.8111111111111
us.anthropic.claude-opus-4-8,cross_domain,full_causal_path,90,1.0,3.4,0.0,0.0,3.6622222222222223,1.0,0.0,1.0,0.0,2019.8555555555556,129.44444444444446,2149.3
us.anthropic.claude-opus-4-8,cross_domain,keyword_top_10,90,0.8,4.022222222222222,0.8111111111111111,0.0,10.0,0.7562962962962962,0.0,9.7,7.9,5241.577777777778,212.85555555555555,5454.433333333333
us.anthropic.claude-opus-4-8,cross_domain,keyword_top_5,90,0.6,3.922222222222222,0.3888888888888889,1.1777777777777778,5.0,0.6266666666666667,0.0,5.722222222222222,5.122222222222222,2912.8777777777777,159.6888888888889,3072.5666666666666
us.anthropic.claude-opus-4-8,cross_domain,state_aware,90,1.0,3.411111111111111,0.011111111111111112,0.0,3.6603703703703703,1.0,0.0,1.0,0.0,2026.7444444444445,130.26666666666668,2157.011111111111
us.anthropic.claude-opus-4-8,mixed,all_tools,90,0.8222222222222222,3.588888888888889,0.34444444444444444,0.2222222222222222,125.0,1.0,0.0,148.7111111111111,111.36666666666666,55106.21111111111,153.96666666666667,55260.177777777775
us.anthropic.claude-opus-4-8,mixed,cmtf,90,1.0,3.4,0.0,0.0,1.0,1.0,0.0,0.6,0.0,972.0,134.65555555555557,1106.6555555555556
us.anthropic.claude-opus-4-8,mixed,full_causal_path,90,0.9666666666666667,3.511111111111111,0.08888888888888889,0.0,26.284814814814812,1.0,0.0,26.966666666666665,10.2,11138.333333333334,138.12222222222223,11276.455555555556
us.anthropic.claude-opus-4-8,mixed,keyword_top_10,90,0.4666666666666667,3.588888888888889,0.7,0.7111111111111111,10.0,0.4685185185185185,0.0,12.466666666666667,11.733333333333333,4977.066666666667,214.96666666666667,5192.033333333334
us.anthropic.claude-opus-4-8,mixed,keyword_top_5,90,0.4666666666666667,3.3777777777777778,0.5777777777777777,0.8666666666666667,5.0,0.43333333333333335,0.0,6.311111111111111,5.844444444444444,2591.3777777777777,209.1888888888889,2800.5666666666666
us.anthropic.claude-opus-4-8,mixed,state_aware,90,1.0,3.5,0.044444444444444446,0.0,25.962592592592593,1.0,0.0,25.288888888888888,10.622222222222222,11025.644444444444,135.8111111111111,11161.455555555556
us.anthropic.claude-opus-4-8,near_duplicate,all_tools,90,0.7888888888888889,3.888888888888889,0.6333333333333333,0.23333333333333334,125.0,1.0,0.0,27.22222222222222,22.711111111111112,65439.62222222222,154.33333333333334,65593.95555555556
us.anthropic.claude-opus-4-8,near_duplicate,cmtf,90,1.0,3.4,0.0,0.0,1.0,1.0,0.0,0.6,0.0,972.0,136.23333333333332,1108.2333333333333
us.anthropic.claude-opus-4-8,near_duplicate,full_causal_path,90,0.9888888888888889,3.566666666666667,0.17777777777777778,0.0,45.27351851851852,1.0,0.0,0.9777777777777777,0.0,22386.17777777778,137.93333333333334,22524.11111111111
us.anthropic.claude-opus-4-8,near_duplicate,keyword_top_10,90,0.4666666666666667,4.044444444444444,1.2555555555555555,0.9888888888888889,10.0,0.42314814814814816,0.0,4.933333333333334,4.377777777777778,5682.2,276.0111111111111,5958.211111111111
us.anthropic.claude-opus-4-8,near_duplicate,keyword_top_5,90,0.4,3.7111111111111112,1.288888888888889,0.9555555555555556,5.0,0.3333333333333333,0.0,3.4444444444444446,3.0444444444444443,2869.1444444444446,328.75555555555553,3197.9
us.anthropic.claude-opus-4-8,near_duplicate,state_aware,90,0.9777777777777777,3.588888888888889,0.2222222222222222,0.0,45.266666666666666,1.0,0.0,0.9777777777777777,0.0,23053.655555555557,137.82222222222222,23191.477777777778
us.anthropic.claude-opus-4-8,premature,all_tools,90,0.8,3.922222222222222,0.9888888888888889,0.0,125.0,1.0,0.0,444.81111111111113,378.9222222222222,62057.92222222222,186.83333333333334,62244.75555555556
us.anthropic.claude-opus-4-8,premature,cmtf,90,0.9333333333333333,3.066666666666667,0.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.5333333333333333,0.0,870.8,120.44444444444444,991.2444444444444
us.anthropic.claude-opus-4-8,premature,full_causal_path,90,0.8666666666666667,3.533333333333333,0.35555555555555557,0.0,20.55481481481481,1.0,0.0,81.42222222222222,0.0,12092.833333333334,153.84444444444443,12246.677777777777
us.anthropic.claude-opus-4-8,premature,keyword_top_10,90,0.6,4.2,1.011111111111111,0.9888888888888889,10.0,0.6,0.0,27.4,25.0,5751.2,211.55555555555554,5962.7555555555555
us.anthropic.claude-opus-4-8,premature,keyword_top_5,90,0.6,3.911111111111111,0.9444444444444444,0.6111111111111112,5.0,0.6266666666666667,0.0,8.11111111111111,7.511111111111111,2925.288888888889,259.55555555555554,3184.8444444444444
us.anthropic.claude-opus-4-8,premature,state_aware,90,0.9,3.533333333333333,0.3111111111111111,0.0,20.209629629629628,1.0,0.0,78.82222222222222,0.0,11771.511111111111,151.25555555555556,11922.766666666666
us.anthropic.claude-opus-4-8,risky,all_tools,90,0.5,4.877777777777778,2.3222222222222224,0.0,125.0,1.0,0.0,631.1555555555556,563.7,77288.92222222222,275.0,77563.92222222222
us.anthropic.claude-opus-4-8,risky,cmtf,90,1.0,3.4,0.0,0.0,1.0,1.0,0.0,0.6,0.0,972.0,135.55555555555554,1107.5555555555557
us.anthropic.claude-opus-4-8,risky,full_causal_path,90,0.8555555555555555,3.9444444444444446,0.7333333333333333,0.0,36.9587037037037,1.0,0.0,180.62222222222223,156.72222222222223,21742.477777777778,185.5,21927.977777777778
us.anthropic.claude-opus-4-8,risky,keyword_top_10,90,0.7888888888888889,4.022222222222222,0.8444444444444444,0.0,10.0,0.7551851851851852,0.0,10.866666666666667,8.7,5233.333333333333,205.5222222222222,5438.855555555556
us.anthropic.claude-opus-4-8,risky,keyword_top_5,90,0.6,3.9555555555555557,0.4111111111111111,1.2,5.0,0.6233333333333333,0.0,5.7555555555555555,5.155555555555556,2936.8444444444444,152.83333333333334,3089.677777777778
us.anthropic.claude-opus-4-8,risky,state_aware,90,0.8444444444444444,3.966666666666667,0.7888888888888889,0.0,37.40481481481481,1.0,0.0,189.0,172.77777777777777,22659.333333333332,186.63333333333333,22845.966666666667
us.anthropic.claude-opus-4-8,schema_compatible,all_tools,90,0.9,3.8555555555555556,0.5888888888888889,0.06666666666666667,125.0,1.0,0.0,26.988888888888887,21.622222222222224,63902.9,171.06666666666666,64073.96666666667
us.anthropic.claude-opus-4-8,schema_compatible,cmtf,90,1.0,3.4,0.0,0.0,1.0,1.0,0.0,0.6,0.0,972.0,135.3111111111111,1107.3111111111111
us.anthropic.claude-opus-4-8,schema_compatible,full_causal_path,90,1.0,3.411111111111111,0.011111111111111112,0.0,10.74685185185185,1.0,0.0,0.9888888888888889,0.0,4931.977777777778,131.04444444444445,5063.022222222222
us.anthropic.claude-opus-4-8,schema_compatible,keyword_top_10,90,0.6,4.177777777777778,1.4222222222222223,0.0,10.0,0.7518518518518519,0.0,8.6,7.4,5654.133333333333,237.55555555555554,5891.688888888889
us.anthropic.claude-opus-4-8,schema_compatible,keyword_top_5,90,0.6,4.111111111111111,0.4777777777777778,1.2,5.0,0.6222222222222222,0.0,4.8,4.2,3122.677777777778,203.2111111111111,3325.8888888888887
us.anthropic.claude-opus-4-8,schema_compatible,state_aware,90,1.0,3.4,0.0,0.0,10.591111111111111,1.0,0.0,0.9555555555555556,0.0,4802.7555555555555,130.24444444444444,4933.0
